Landmark Name,X,Y,Z,Squat Type
Left Pinky,0.2105367481708527,0.7016737461090088,-0.0610016696155071,Wrong
Right Pinky,0.2005035728216171,0.7941358685493469,-0.6092684268951416,Wrong
Left Index,0.2125163674354553,0.7031810879707336,-0.0971823707222938,Wrong
Right Index,0.2138145118951797,0.7953444719314575,-0.6161481738090515,Wrong
Left Hip,0.2460549771785736,0.6733312606811523,0.143051490187645,Wrong
Right Hip,0.2503499090671539,0.6879061460494995,-0.1426951587200165,Wrong
Left Knee,0.2565032839775085,0.7454491257667542,0.41454017162323,Wrong
Right Knee,0.2824754416942596,0.7607999444007874,-0.1221308708190918,Wrong
Left Ankle,0.2126453965902328,0.8121823668479919,0.5632297992706299,Wrong
Right Ankle,0.2149102836847305,0.8036209344863892,0.1510169208049774,Wrong
Left Heel,0.2044789791107178,0.8176974654197693,0.5729349851608276,Wrong
Right Heel,0.2073651701211929,0.7997003197669983,0.1810998618602753,Wrong
Left Foot Index,0.2221380323171616,0.8421646356582642,0.5437583923339844,Wrong
Right Foot Index,0.2073816955089569,0.8419458866119385,0.1431405991315842,Wrong
Left Elbow,0.2410233169794083,0.5360412001609802,0.2353522032499313,Wrong
Right Elbow,0.205391138792038,0.6060904860496521,-0.2433338761329651,Wrong
Left Wrist,0.2277714163064957,0.5304740071296692,0.3057688176631927,Wrong
Right Wrist,0.2052629888057709,0.698040246963501,-0.2703430950641632,Wrong
Left Pinky,0.2254662215709686,0.5253192782402039,0.3261300921440125,Wrong
Right Pinky,0.2001943290233612,0.7229414582252502,-0.2925364077091217,Wrong
Left Index,0.2290895581245422,0.5254184603691101,0.3160900473594666,Wrong
Right Index,0.2098232805728912,0.7225587964057922,-0.2938423752784729,Wrong
Left Hip,0.2636074125766754,0.6594527959823608,0.0833723917603492,Wrong
Right Hip,0.2363933473825455,0.6621255874633789,-0.0829850807785987,Wrong
Left Knee,0.2501150965690613,0.701649010181427,-0.0724904686212539,Wrong
Right Knee,0.2353646904230118,0.6917410492897034,-0.3651303350925446,Wrong
Left Ankle,0.2124771624803543,0.7911404371261597,-0.0119886389002203,Wrong
Right Ankle,0.2205058932304382,0.8022112250328064,-0.0139144025743007,Wrong
Left Heel,0.204963818192482,0.797715425491333,-0.0078803896903991,Wrong
Right Heel,0.2176224440336227,0.8140758872032166,-0.1037837266921997,Wrong
Left Foot Index,0.2016211897134781,0.836710512638092,-0.1407019346952438,Wrong
Right Foot Index,0.2214986681938171,0.8538230657577515,-0.1215868964791298,Wrong
Left Elbow,0.2403075248003006,0.4873447418212891,0.2052446007728577,Wrong
Right Elbow,0.2075904309749603,0.6016359329223633,-0.3180021941661835,Wrong
Left Wrist,0.2264592945575714,0.4789868593215942,0.3371147513389587,Wrong
Right Wrist,0.1975786089897156,0.6894740462303162,-0.3588538765907288,Wrong
Left Pinky,0.2215025424957275,0.5041310787200928,0.3645657598972321,Wrong
Right Pinky,0.191156193614006,0.712103009223938,-0.3849895596504211,Wrong
Left Index,0.2250601202249527,0.501778244972229,0.354453444480896,Wrong
Right Index,0.1963756084442139,0.7143906950950623,-0.4006376564502716,Wrong
Left Hip,0.2521789073944092,0.6360490918159485,0.0866931155323982,Wrong
Right Hip,0.2319247275590897,0.6416777968406677,-0.0864158570766449,Wrong
Left Knee,0.2410825937986374,0.7179644703865051,0.0491671562194824,Wrong
Right Knee,0.2338914126157761,0.723822832107544,-0.08747348934412,Wrong
Left Ankle,0.2090859115123749,0.7896296977996826,0.1589093506336212,Wrong
Right Ankle,0.2298681735992432,0.7994319796562195,0.1888378113508224,Wrong
Left Heel,0.202205553650856,0.7927735447883606,0.1674327254295349,Wrong
Right Heel,0.2246384620666504,0.8052172064781189,0.2150567620992661,Wrong
Left Foot Index,0.2035994827747345,0.833583414554596,0.0675998404622078,Wrong
Right Foot Index,0.2378047853708267,0.8494418263435364,0.1289635896682739,Wrong
Left Elbow,0.2419810444116592,0.4981443285942078,0.2052674442529678,Wrong
Right Elbow,0.207924097776413,0.6177634000778198,-0.3326328694820404,Wrong
Left Wrist,0.2176792621612549,0.4813683331012726,0.3784999847412109,Wrong
Right Wrist,0.2005028426647186,0.721983015537262,-0.3891101777553558,Wrong
Left Pinky,0.2119363248348236,0.4724936485290527,0.4163562059402466,Wrong
Right Pinky,0.1942176073789597,0.747168779373169,-0.4161338806152344,Wrong
Left Index,0.2140326052904129,0.475174218416214,0.4079786539077759,Wrong
Right Index,0.2006680965423584,0.7514484524726868,-0.4277272522449493,Wrong
Left Hip,0.2606836259365082,0.6477879285812378,0.0695917159318924,Wrong
Right Hip,0.2350111305713654,0.6546034216880798,-0.0693688243627548,Wrong
Left Knee,0.2353895604610443,0.7079442143440247,-0.1188984587788582,Wrong
Right Knee,0.2356701493263245,0.7409378290176392,-0.0245938319712877,Wrong
Left Ankle,0.2123395800590515,0.7969792485237122,-0.0734941884875297,Wrong
Right Ankle,0.22797030210495,0.8111636638641357,0.2504298985004425,Wrong
Left Heel,0.208870068192482,0.8047646284103394,-0.0716243237257003,Wrong
Right Heel,0.223765030503273,0.8185781240463257,0.2762499153614044,Wrong
Left Foot Index,0.2012939006090164,0.8372899293899536,-0.1903696656227112,Wrong
Right Foot Index,0.2356542199850082,0.8531283736228943,0.1879729628562927,Wrong
Left Elbow,0.2309789210557938,0.4706605076789856,0.2208399921655655,Wrong
Right Elbow,0.201975479722023,0.521651566028595,-0.2192603200674057,Wrong
Left Wrist,0.2138886451721191,0.4272343516349792,0.244385614991188,Wrong
Right Wrist,0.2040688246488571,0.5196977257728577,-0.2429193705320358,Wrong
Left Pinky,0.2071798294782639,0.4178129136562347,0.2482789903879166,Wrong
Right Pinky,0.20271997153759,0.5211769342422485,-0.2613278031349182,Wrong
Left Index,0.2061071842908859,0.4127539098262787,0.2485259026288986,Wrong
Right Index,0.2055396437644958,0.5174814462661743,-0.2510013282299042,Wrong
Left Hip,0.2594430446624756,0.6447622179985046,0.0676582604646682,Wrong
Right Hip,0.2371664047241211,0.643065333366394,-0.0674187466502189,Wrong
Left Knee,0.2464011013507843,0.7104509472846985,-0.0742705017328262,Wrong
Right Knee,0.2380547523498535,0.7234711050987244,-0.0859878733754158,Wrong
Left Ankle,0.2100012898445129,0.7858651280403137,-0.0379322543740272,Wrong
Right Ankle,0.2319355010986328,0.8050004839897156,0.0838292986154556,Wrong
Left Heel,0.206459105014801,0.7886847853660583,-0.0371541045606136,Wrong
Right Heel,0.2309425622224808,0.8139241933822632,0.099920816719532,Wrong
Left Foot Index,0.1927020400762558,0.822813093662262,-0.1372686475515366,Wrong
Right Foot Index,0.2316143661737442,0.8486206531524658,0.0287190191447734,Wrong
Left Elbow,0.2319802790880203,0.4635785818099976,0.2291916757822037,Wrong
Right Elbow,0.2011368721723557,0.5921584367752075,-0.1579040586948395,Wrong
Left Wrist,0.2115022540092468,0.4142052531242371,0.3644281625747681,Wrong
Right Wrist,0.2010065913200378,0.6676923632621765,-0.2014464884996414,Wrong
Left Pinky,0.2037761807441711,0.4018932580947876,0.3782285451889038,Wrong
Right Pinky,0.1951639205217361,0.6911249160766602,-0.2258799821138382,Wrong
Left Index,0.2045328468084335,0.3974004685878754,0.3845647275447845,Wrong
Right Index,0.2067338079214096,0.68965744972229,-0.2327177673578262,Wrong
Left Hip,0.2567867040634155,0.6454398036003113,0.0628314539790153,Wrong
Right Hip,0.233167365193367,0.6404057741165161,-0.0626872032880783,Wrong
Left Knee,0.231708437204361,0.7181729078292847,0.0874400213360786,Wrong
Right Knee,0.2351613938808441,0.7086408138275146,-0.3574197590351105,Wrong
Left Ankle,0.2042350918054581,0.7643740177154541,0.2533543407917023,Wrong
Right Ankle,0.2383123487234116,0.8106973171234131,-0.2616156041622162,Wrong
Left Heel,0.2024488002061844,0.7586260437965393,0.2686700224876404,Wrong
Right Heel,0.2381481230258942,0.8173533082008362,-0.2532770335674286,Wrong
Left Foot Index,0.1824243515729904,0.8150323033332825,0.1633985638618469,Wrong
Right Foot Index,0.2366590648889542,0.8737748861312866,-0.3840728998184204,Wrong
Left Elbow,0.2370437234640121,0.4766484797000885,0.2421401888132095,Wrong
Right Elbow,0.1997949779033661,0.5998350977897644,-0.2347289025783539,Wrong
Left Wrist,0.2187396436929703,0.488301157951355,0.365775465965271,Wrong
Right Wrist,0.2035877108573914,0.6767723560333252,-0.2624506652355194,Wrong
Left Pinky,0.2206196039915085,0.4921625256538391,0.3869674801826477,Wrong
Right Pinky,0.1976583302021027,0.7004747986793518,-0.2890456318855286,Wrong
Left Index,0.2208840101957321,0.4872665703296661,0.3790621161460876,Wrong
Right Index,0.2106832563877106,0.6978877186775208,-0.2925075590610504,Wrong
Left Hip,0.2608980536460876,0.6453009843826294,0.0633696466684341,Wrong
Right Hip,0.231891080737114,0.6474500298500061,-0.0628563538193702,Wrong
Left Knee,0.2377772927284241,0.7110351324081421,0.065999761223793,Wrong
Right Knee,0.2304700165987015,0.715598464012146,-0.3214140236377716,Wrong
Left Ankle,0.2031115740537643,0.7629077434539795,0.2409489154815674,Wrong
Right Ankle,0.2366275787353516,0.8103136420249939,-0.1531835198402405,Wrong
Left Heel,0.1998021304607391,0.7591041326522827,0.2579710483551025,Wrong
Right Heel,0.2388368248939514,0.8172318935394287,-0.1373534947633743,Wrong
Left Foot Index,0.1837496161460876,0.8133014440536499,0.1629561334848404,Wrong
Right Foot Index,0.2265770435333252,0.8695249557495117,-0.2519994676113129,Wrong
Left Elbow,0.2480050623416901,0.5874859690666199,0.3136935830116272,Wrong
Right Elbow,0.2026956677436829,0.5975576639175415,-0.187081590294838,Wrong
Left Wrist,0.2487172484397888,0.6279593706130981,0.3683719336986542,Wrong
Right Wrist,0.1989293843507767,0.6667393445968628,-0.209826722741127,Wrong
Left Pinky,0.249851331114769,0.6374229788780212,0.3920060098171234,Wrong
Right Pinky,0.1912963837385178,0.6867807507514954,-0.2275842726230621,Wrong
Left Index,0.2519746422767639,0.6368535757064819,0.3700286149978638,Wrong
Right Index,0.2019623070955276,0.6880544424057007,-0.2236963212490082,Wrong
Left Hip,0.2543423175811768,0.646858274936676,0.0852806493639946,Wrong
Right Hip,0.2265800088644028,0.6467850208282471,-0.0850051864981651,Wrong
Left Knee,0.2346489578485489,0.6947858333587646,0.1278310418128967,Wrong
Right Knee,0.2419590801000595,0.6850680708885193,-0.3912460207939148,Wrong
Left Ankle,0.1949197947978973,0.7606282830238342,0.2439897805452347,Wrong
Right Ankle,0.2347840815782547,0.8099742531776428,-0.2800105512142181,Wrong
Left Heel,0.1908131241798401,0.7573408484458923,0.2543511390686035,Wrong
Right Heel,0.2371252030134201,0.8177034854888916,-0.2690640091896057,Wrong
Left Foot Index,0.1770341992378235,0.8180399537086487,0.1750128567218781,Wrong
Right Foot Index,0.224373072385788,0.8807775378227234,-0.3784354031085968,Wrong
Left Elbow,0.2288880944252014,0.5498292446136475,0.237044170498848,Wrong
Right Elbow,0.2129587233066559,0.5938072800636292,-0.2616976797580719,Wrong
Left Wrist,0.2301515936851501,0.4954839944839478,0.3448280096054077,Wrong
Right Wrist,0.206172838807106,0.6739746332168579,-0.2591003775596619,Wrong
Left Pinky,0.2290069311857224,0.487434983253479,0.3706063628196716,Wrong
Right Pinky,0.2001031190156937,0.6968658566474915,-0.273163914680481,Wrong
Left Index,0.2341842502355576,0.4871864914894104,0.3581618964672089,Wrong
Right Index,0.2075406759977341,0.6942693591117859,-0.2785143256187439,Wrong
Left Hip,0.2497357577085495,0.6408119201660156,0.0943026840686798,Wrong
Right Hip,0.2388494461774826,0.6437330842018127,-0.0941363200545311,Wrong
Left Knee,0.2410077452659607,0.7186299562454224,0.1540850549936295,Wrong
Right Knee,0.2448445856571198,0.7246053814888,0.003067301120609,Wrong
Left Ankle,0.2185182869434357,0.7908296585083008,0.2229590117931366,Wrong
Right Ankle,0.2265476733446121,0.7944685816764832,0.2075751125812531,Wrong
Left Heel,0.2153469622135162,0.7972341775894165,0.2224944680929184,Wrong
Right Heel,0.2215457111597061,0.8017550706863403,0.2289842218160629,Wrong
Left Foot Index,0.2204281687736511,0.8263303637504578,0.1644129753112793,Wrong
Right Foot Index,0.2274579405784607,0.8398256301879883,0.1923835277557373,Wrong
Left Elbow,0.2084163278341293,0.6262193322181702,-0.2536389827728271,Wrong
Right Elbow,0.2098629027605057,0.6312742829322815,0.0019798269495368,Wrong
Left Wrist,0.1969505846500397,0.6833198666572571,-0.2642828822135925,Wrong
Right Wrist,0.1826440542936325,0.6974976062774658,-0.0352395623922348,Wrong
Left Pinky,0.1964034736156464,0.696925699710846,-0.2886773645877838,Wrong
Right Pinky,0.1739112436771393,0.7154362201690674,-0.0294455680996179,Wrong
Left Index,0.1932635903358459,0.6977681517601013,-0.2807345986366272,Wrong
Right Index,0.1752017140388489,0.7169340252876282,-0.0458878763020038,Wrong
Left Hip,0.232796385884285,0.6656029224395752,-0.0669792667031288,Wrong
Right Hip,0.239995002746582,0.6664723753929138,0.0676533505320549,Wrong
Left Knee,0.1972719132900238,0.6832832098007202,-0.0659273862838745,Wrong
Right Knee,0.1927161365747452,0.6718278527259827,0.0229901932179927,Wrong
Left Ankle,0.1893803775310516,0.756499707698822,0.068497247993946,Wrong
Right Ankle,0.1945103257894516,0.7504413723945618,0.0853473469614982,Wrong
Left Heel,0.1936461925506592,0.7659464478492737,0.0811661630868911,Wrong
Right Heel,0.2004596889019012,0.760330319404602,0.08974439650774,Wrong
Left Foot Index,0.1682582944631577,0.7846829295158386,0.0653063580393791,Wrong
Right Foot Index,0.1824993491172791,0.7793896794319153,0.0696607008576393,Wrong
Left Elbow,0.2328461557626724,0.5113500356674194,0.285230815410614,Wrong
Right Elbow,0.2090947479009628,0.6161544322967529,-0.2597315013408661,Wrong
Left Wrist,0.2262083441019058,0.4933479428291321,0.4496617615222931,Wrong
Right Wrist,0.2028705030679703,0.7073312401771545,-0.2931199073791504,Wrong
Left Pinky,0.2230543345212936,0.4841126501560211,0.4890907406806946,Wrong
Right Pinky,0.1974831521511078,0.7330935597419739,-0.3197919130325317,Wrong
Left Index,0.2274752259254456,0.4849859774112701,0.4785421192646027,Wrong
Right Index,0.2065054774284363,0.7300618886947632,-0.3221236765384674,Wrong
Left Hip,0.2515373229980469,0.6730872392654419,0.0898832902312278,Wrong
Right Hip,0.2288530766963959,0.6806911826133728,-0.089688628911972,Wrong
Left Knee,0.2360446155071259,0.6897234320640564,-0.076412558555603,Wrong
Right Knee,0.2477245330810547,0.735925555229187,-0.0283293165266513,Wrong
Left Ankle,0.2224222719669342,0.7892212271690369,-0.0737426951527595,Wrong
Right Ankle,0.2267734259366989,0.7967203259468079,0.2328428477048874,Wrong
Left Heel,0.2232153564691544,0.7978457808494568,-0.0734332054853439,Wrong
Right Heel,0.2208822071552277,0.8009911179542542,0.2606350779533386,Wrong
Left Foot Index,0.2146832644939423,0.8349112868309021,-0.1489922404289246,Wrong
Right Foot Index,0.2304871082305908,0.8440369963645935,0.2365668267011642,Wrong
Left Elbow,0.2508419454097748,0.5697274804115295,0.262266993522644,Wrong
Right Elbow,0.193276658654213,0.5210559964179993,-0.2650379836559296,Wrong
Left Wrist,0.2516479790210724,0.6251084208488464,0.2824668884277344,Wrong
Right Wrist,0.1981001794338226,0.5014809370040894,-0.3159704506397247,Wrong
Left Pinky,0.2543823719024658,0.6388412714004517,0.3026622235774994,Wrong
Right Pinky,0.1975947469472885,0.4956039190292358,-0.3311820328235626,Wrong
Left Index,0.2567134201526642,0.6403833031654358,0.2853799164295197,Wrong
Right Index,0.1993157118558884,0.493059515953064,-0.3220732808113098,Wrong
Left Hip,0.2600391805171967,0.6405287981033325,0.0486923940479755,Wrong
Right Hip,0.2284396141767502,0.6378087997436523,-0.0483860522508621,Wrong
Left Knee,0.2618100941181183,0.6896251440048218,-0.2418858706951141,Wrong
Right Knee,0.2404859364032745,0.7219207882881165,-0.0946311801671981,Wrong
Left Ankle,0.216440424323082,0.7858379483222961,-0.1784564405679703,Wrong
Right Ankle,0.2245464473962784,0.8060163259506226,0.0894487127661705,Wrong
Left Heel,0.2115180045366287,0.7887875437736511,-0.171645388007164,Wrong
Right Heel,0.2233297973871231,0.8133643865585327,0.1073633655905724,Wrong
Left Foot Index,0.1964859813451767,0.8351193070411682,-0.2832522094249725,Wrong
Right Foot Index,0.2202432453632355,0.8576978445053101,0.0362671464681625,Wrong
Left Elbow,0.2389717996120453,0.4864538013935089,0.1969633996486664,Wrong
Right Elbow,0.2023470550775528,0.6164939403533936,-0.4901808798313141,Wrong
Left Wrist,0.2287506759166718,0.4531543552875519,0.394396036863327,Wrong
Right Wrist,0.1947725564241409,0.7133772969245911,-0.5498979687690735,Wrong
Left Pinky,0.2230851054191589,0.4403636157512665,0.5194012522697449,Wrong
Right Pinky,0.1873109191656113,0.7394298315048218,-0.5801641941070557,Wrong
Left Index,0.2278294265270233,0.4405177235603333,0.5138083696365356,Wrong
Right Index,0.1958495676517487,0.7421389222145081,-0.5973557829856873,Wrong
Left Hip,0.257448136806488,0.6446153521537781,0.0982632935047149,Wrong
Right Hip,0.2361683696508408,0.6519925594329834,-0.0980598926544189,Wrong
Left Knee,0.2340300381183624,0.7239198088645935,0.3732338845729828,Wrong
Right Knee,0.2378603667020798,0.7316558361053467,-0.0018560395110398,Wrong
Left Ankle,0.2093922644853592,0.782859206199646,0.6944314241409302,Wrong
Right Ankle,0.2278467863798141,0.8027824759483337,0.3058917224407196,Wrong
Left Heel,0.2020833641290665,0.7884471416473389,0.7246374487876892,Wrong
Right Heel,0.2231046259403229,0.8091754913330078,0.3356332182884216,Wrong
Left Foot Index,0.2184899747371674,0.8231835961341858,0.6624742150306702,Wrong
Right Foot Index,0.2300664931535721,0.8559834361076355,0.1976055055856705,Wrong
Left Elbow,0.2297253161668777,0.4493987262248993,0.2282610386610031,Wrong
Right Elbow,0.2023354172706604,0.5854345560073853,-0.1850534826517105,Wrong
Left Wrist,0.2178355902433395,0.4153518974781036,0.3751603662967682,Wrong
Right Wrist,0.2051600366830826,0.6538378596305847,-0.2046616077423096,Wrong
Left Pinky,0.2129031717777252,0.4060686230659485,0.3902548253536224,Wrong
Right Pinky,0.2003999501466751,0.6743959784507751,-0.2247762978076935,Wrong
Left Index,0.2150545567274094,0.4058908224105835,0.3927308917045593,Wrong
Right Index,0.2105504870414734,0.6722044348716736,-0.2340954840183258,Wrong
Left Hip,0.2518836855888367,0.6413547396659851,0.0694573894143104,Wrong
Right Hip,0.2319244891405106,0.6386868953704834,-0.0692988708615303,Wrong
Left Knee,0.2270366996526718,0.7246824502944946,0.1501738429069519,Wrong
Right Knee,0.2347367256879807,0.7209537029266357,-0.2245580106973648,Wrong
Left Ankle,0.1985681056976318,0.7678865194320679,0.3544501066207886,Wrong
Right Ankle,0.2376195788383484,0.8075159192085266,-0.0962027087807655,Wrong
Left Heel,0.1951456964015961,0.7659081220626831,0.3734202682971954,Wrong
Right Heel,0.2372282892465591,0.8152380585670471,-0.0847666189074516,Wrong
Left Foot Index,0.1860201805830002,0.8064327836036682,0.2965458631515503,Wrong
Right Foot Index,0.2321549504995346,0.8581186532974243,-0.1924534887075424,Wrong
Left Elbow,0.2326109409332275,0.5002458691596985,0.1378493756055832,Wrong
Right Elbow,0.1989609599113464,0.6052483320236206,-0.4262882471084595,Wrong
Left Wrist,0.2255571335554123,0.4781471490859985,0.2896676361560822,Wrong
Right Wrist,0.1938755065202713,0.6927761435508728,-0.4803252518177032,Wrong
Left Pinky,0.221105620265007,0.4171974062919617,0.3108681738376617,Wrong
Right Pinky,0.1879510879516602,0.7178088426589966,-0.5254747867584229,Wrong
Left Index,0.2247693985700607,0.4418666958808899,0.2918699681758881,Wrong
Right Index,0.198232039809227,0.7164307236671448,-0.5401513576507568,Wrong
Left Hip,0.2490172386169434,0.6374715566635132,0.0761481672525405,Wrong
Right Hip,0.2332770824432373,0.6490142941474915,-0.0760354250669479,Wrong
Left Knee,0.2270866930484772,0.7167083621025085,0.2320883870124817,Wrong
Right Knee,0.2332723587751389,0.7357372641563416,-0.0213046073913574,Wrong
Left Ankle,0.2034531533718109,0.7749561071395874,0.4489439427852631,Wrong
Right Ankle,0.2331230640411377,0.8055502772331238,0.266179233789444,Wrong
Left Heel,0.1987167447805405,0.7804372906684875,0.468769758939743,Wrong
Right Heel,0.2339599430561066,0.8132920861244202,0.293854683637619,Wrong
Left Foot Index,0.2042823731899261,0.8131162524223328,0.4095453917980194,Wrong
Right Foot Index,0.2303164601325989,0.8510646224021912,0.0956364572048187,Wrong
Left Elbow,0.238229975104332,0.5044342279434204,0.1553413718938828,Wrong
Right Elbow,0.1967399567365646,0.5901435017585754,-0.2889149487018585,Wrong
Left Wrist,0.2326227575540543,0.5499513745307922,0.2003858387470245,Wrong
Right Wrist,0.1974394768476486,0.6477006673812866,-0.3196024000644684,Wrong
Left Pinky,0.2287757247686386,0.5494783520698547,0.2062286883592606,Wrong
Right Pinky,0.1917095333337784,0.6640174388885498,-0.3515587449073792,Wrong
Left Index,0.2324137389659882,0.5510548949241638,0.1884788125753403,Wrong
Right Index,0.2027665078639984,0.6619192957878113,-0.3618049025535583,Wrong
Left Hip,0.2580426633358002,0.6440533399581909,0.0676356703042984,Wrong
Right Hip,0.2303075790405273,0.6456100344657898,-0.067453496158123,Wrong
Left Knee,0.2361836731433868,0.7134870290756226,0.0772436931729316,Wrong
Right Knee,0.2192584723234177,0.7216318845748901,-0.283579409122467,Wrong
Left Ankle,0.1996971964836121,0.7670351266860962,0.2510501742362976,Wrong
Right Ankle,0.2339338213205338,0.812818169593811,-0.1283243298530579,Wrong
Left Heel,0.1942519694566727,0.7655735611915588,0.2675323486328125,Wrong
Right Heel,0.2365259230136871,0.8227358460426331,-0.1162381246685982,Wrong
Left Foot Index,0.1878472864627838,0.8147915005683899,0.1606764644384384,Wrong
Right Foot Index,0.2266629040241241,0.8630689978599548,-0.2534883916378021,Wrong
Left Elbow,0.2239476591348648,0.5021958947181702,0.2503650188446045,Wrong
Right Elbow,0.2056116163730621,0.612746000289917,-0.3733773231506348,Wrong
Left Wrist,0.2248965799808502,0.4854006767272949,0.4741932451725006,Wrong
Right Wrist,0.2045899331569672,0.6991003751754761,-0.403879314661026,Wrong
Left Pinky,0.222397193312645,0.4769721627235413,0.5118516683578491,Wrong
Right Pinky,0.1991420239210129,0.7250814437866211,-0.4371055066585541,Wrong
Left Index,0.2277035713195801,0.4772623181343079,0.4965872466564178,Wrong
Right Index,0.2099443227052689,0.7220801711082458,-0.4475748240947723,Wrong
Left Hip,0.2469770908355713,0.6684913039207458,0.1017708852887154,Wrong
Right Hip,0.2373536378145218,0.674820065498352,-0.1016871258616447,Wrong
Left Knee,0.2313974350690842,0.7301753163337708,0.3229198753833771,Wrong
Right Knee,0.2496498078107834,0.7468135952949524,0.0925983414053917,Wrong
Left Ankle,0.2215984761714935,0.79292893409729,0.5541223883628845,Wrong
Right Ankle,0.229428768157959,0.8049803972244263,0.4049099087715149,Wrong
Left Heel,0.2192210704088211,0.8003233671188354,0.5763094425201416,Wrong
Right Heel,0.2220185846090317,0.809312105178833,0.4375543892383575,Wrong
Left Foot Index,0.2337610125541687,0.8232653141021729,0.5317016243934631,Wrong
Right Foot Index,0.2356224209070206,0.8503584265708923,0.4010847210884094,Wrong
Left Elbow,0.2431788742542267,0.5332652926445007,0.2452918887138367,Wrong
Right Elbow,0.1965534389019012,0.4796816110610962,-0.3696079552173615,Wrong
Left Wrist,0.238257959485054,0.5269834399223328,0.3188289105892181,Wrong
Right Wrist,0.1963395178318024,0.4311078786849976,-0.4379808008670807,Wrong
Left Pinky,0.2370177805423737,0.5382282733917236,0.3384329378604889,Wrong
Right Pinky,0.1965913474559784,0.4187427461147308,-0.4639809429645538,Wrong
Left Index,0.2381637096405029,0.5375711917877197,0.324318140745163,Wrong
Right Index,0.1952251344919205,0.416544497013092,-0.4511541128158569,Wrong
Left Hip,0.2636419534683228,0.6389645934104919,0.0687155872583389,Wrong
Right Hip,0.23457071185112,0.6389826536178589,-0.0685876384377479,Wrong
Left Knee,0.2511349618434906,0.7001181840896606,-0.0854509249329567,Wrong
Right Knee,0.2421751767396927,0.7213618755340576,-0.062384445220232,Wrong
Left Ankle,0.213121235370636,0.785054087638855,-0.0405373014509677,Wrong
Right Ankle,0.2285510003566742,0.8038095831871033,0.1121803224086761,Wrong
Left Heel,0.2091360688209534,0.7871510982513428,-0.0382362864911556,Wrong
Right Heel,0.2268177419900894,0.8111628293991089,0.1280996799468994,Wrong
Left Foot Index,0.1935705989599228,0.8329637050628662,-0.141577273607254,Wrong
Right Foot Index,0.2246281802654266,0.8553467988967896,0.0482632108032703,Wrong
Left Elbow,0.2414038777351379,0.5606359243392944,0.0541214495897293,Wrong
Right Elbow,0.2029123157262802,0.6078922152519226,-0.4651293456554413,Wrong
Left Wrist,0.2387751936912537,0.5929071307182312,0.0944602414965629,Wrong
Right Wrist,0.1899136453866959,0.6938315629959106,-0.525786280632019,Wrong
Left Pinky,0.2379419654607773,0.5986108183860779,0.0997108593583107,Wrong
Right Pinky,0.181791678071022,0.7184322476387024,-0.5757395625114441,Wrong
Left Index,0.2416467815637589,0.599591076374054,0.0704021975398063,Wrong
Right Index,0.1901378333568573,0.7156813740730286,-0.5957950949668884,Wrong
Left Hip,0.2561201453208923,0.642257571220398,0.0942676737904548,Wrong
Right Hip,0.2415483891963959,0.6550330519676208,-0.0941384211182594,Wrong
Left Knee,0.2422315031290054,0.718594491481781,0.1544353067874908,Wrong
Right Knee,0.2369652688503265,0.7379930019378662,-0.0247947927564382,Wrong
Left Ankle,0.2165078967809677,0.788476824760437,0.3079160749912262,Wrong
Right Ankle,0.2295453250408173,0.8102447986602783,0.2878441512584686,Wrong
Left Heel,0.211751863360405,0.7917064428329468,0.3205580711364746,Wrong
Right Heel,0.2275340557098389,0.8165252804756165,0.3189559876918793,Wrong
Left Foot Index,0.2197983413934708,0.8332716822624207,0.2400187849998474,Wrong
Right Foot Index,0.228015124797821,0.8549373745918274,0.2253189086914062,Wrong
Left Elbow,0.2363235950469971,0.5007521510124207,0.1771683692932129,Wrong
Right Elbow,0.2000481635332108,0.6049844622612,-0.3694294989109039,Wrong
Left Wrist,0.2211969345808029,0.4858980476856232,0.36864173412323,Wrong
Right Wrist,0.1870366781949997,0.6926899552345276,-0.4119070172309875,Wrong
Left Pinky,0.2158987820148468,0.4786530435085297,0.4046604037284851,Wrong
Right Pinky,0.1792016327381134,0.7173922061920166,-0.4471161961555481,Wrong
Left Index,0.219222217798233,0.478763222694397,0.3947725296020508,Wrong
Right Index,0.1884016543626785,0.7159082293510437,-0.4606413841247559,Wrong
Left Hip,0.2548640370368958,0.6481680274009705,0.0864177793264389,Wrong
Right Hip,0.2403144985437393,0.6529604196548462,-0.0861457586288452,Wrong
Left Knee,0.2416921257972717,0.7248784303665161,0.1978177130222321,Wrong
Right Knee,0.2351992577314377,0.7374078035354614,0.0313029363751411,Wrong
Left Ankle,0.217365100979805,0.7886509299278259,0.3917906880378723,Wrong
Right Ankle,0.2304317206144333,0.8031141757965088,0.3279993832111359,Wrong
Left Heel,0.2135421931743622,0.7944867014884949,0.4080990254878998,Wrong
Right Heel,0.2275292873382568,0.8104099035263062,0.3563795685768127,Wrong
Left Foot Index,0.2206008583307266,0.8244692087173462,0.3344914317131042,Wrong
Right Foot Index,0.2320466339588165,0.8464529514312744,0.2845698297023773,Wrong
Left Elbow,0.2236967980861664,0.4966570138931274,0.2550264000892639,Wrong
Right Elbow,0.2051678597927094,0.6090485453605652,-0.3712633848190308,Wrong
Left Wrist,0.2250890731811523,0.4788630306720734,0.4663439691066742,Wrong
Right Wrist,0.2054153978824615,0.6931999325752258,-0.3984514474868774,Wrong
Left Pinky,0.2224414348602295,0.4709775149822235,0.4990799725055695,Wrong
